Serial Number,Title,Organisation,Closing Date,Link
570,[Providing weld mesh for admin block and technology block at NWTC NAL Belur Bengaluru],Council of Scientific and Industrial Research||NAL Bengaluru - CSIR||Admin-NAL - CSIR,15-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SGUBOaXYQ%2BNEQB8xhh5BBSw%3D%3D
571,[Construction of control room and minor civil works including electrification at Propulsion division GTEF at NWTC Belur Campus NAL Bengaluru],Council of Scientific and Industrial Research||NAL Bengaluru - CSIR||Admin-NAL - CSIR,15-Sep-2025 03:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SrN%2F57meMcQIzUI3y5B%2BQ0A%3D%3D
572,[UNIVERSAL GAUGE],Council of Scientific and Industrial Research||CGCRI-Kolkatta - CSIR||Purchase-CGCRI - CSIR,25-Sep-2025 03:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SLFiNO2A3V0QA9lwSAkcSbg%3D%3D
573,[Procurement of BINDER-FREE MICRO GRANULATOR SYSTEM],Council of Scientific and Industrial Research||CSMCRI-Bhavnagar - CSIR||Purchase-CSMCRI - CSIR,29-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=ShLSlbXVxk9xDb3XKZSB7Qw%3D%3D
574,[PUR/IICT/27062025INFRA-APPLIED  BIOLOGY-1/RE],Council of Scientific and Industrial Research||IICT-Hyderabad - CSIR||Purchase-IICT - CSIR,02-Oct-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S7wHCcHOhTNaOs0%2FCz9XtxQ%3D%3D
575,[14-VIII/SS(31-OTE)24PB/T-69],Council of Scientific and Industrial Research||NPL New Delhi - CSIR||Purchase-NPL - CSIR,09-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SCw3CdzSzszBMtdfJ1v5fLQ%3D%3D
576,[Procurement of High-End Inverted Fluorescence Microscope ],Council of Scientific and Industrial Research||CDRI-Lucknow - CSIR||Purchase-CDRI - CSIR,03-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S3ALMv3F6uA%2FSRg3XlHfoBw%3D%3D
577,[AMC OF UNIAXIAL SHAKING TABLE FACILITY],Council of Scientific and Industrial Research||CBRI-Roorkee - CSIR||Purchase-CBRI - CSIR,11-Sep-2025 09:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SC5M3%2Fn2GGA9AguCH50BIug%3D%3D
578,[Supply of  quality planting material of floriculture crops ],Council of Scientific and Industrial Research||IHBT-Palampur - CSIR||Purchase -IHBT - CSIR,25-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SC8hGt8xC6yJkUPJQrkLxNg%3D%3D
579,"[Supply, Installation and Commissioning of Spare Module for Augmentation of Existing AE DAQ]",Council of Scientific and Industrial Research||SERC-Chennai - CSIR||Purchase-SERC - CSIR,30-Sep-2025 02:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SZgmXovNAz%2B5Aulknn%2FgBOw%3D%3D
580,"[Annual contract for Supply of Air-Conditioning items required for Maintenance purpose along with few installations and relocation of split type AC units in the Institute campus, dispensary and guest house for the FY -2025-26, at CSIR-CMERI, Durgapur]",Council of Scientific and Industrial Research||CMERI-Durgapur - CSIR||ESD-CMERI - CSIR,20-Sep-2025 02:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S63SMB1qT%2F8Zm2gk%2BdofEkQ%3D%3D
581,"[Renovation of a Laboratory in first floor of Nano Materials building at CSIR-IICT, Hyderabad.]",Council of Scientific and Industrial Research||IICT-Hyderabad - CSIR||ESD-IICT - CSIR,15-Sep-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SXZv0S04sTeJZ2wfKR1xp4g%3D%3D
582,[Upgradation of Siemens Software License Bundle],Council of Scientific and Industrial Research||CMERI-Durgapur - CSIR||Purchase-CMERI - CSIR,12-Sep-2025 09:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Ss4rXBs6T9G4sOnb0OHG%2F8Q%3D%3D
583,"[Repair works, Internal and External painting at Abhinandan guest house at CSIR-IICT, Hyderabad.]",Council of Scientific and Industrial Research||IICT-Hyderabad - CSIR||ESD-IICT - CSIR,15-Sep-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SuLIASOrJpEPtU4ISdqIeSw%3D%3D
584,[CAMC of ERBA H560],Council of Scientific and Industrial Research||CCMB-Hyderabad - CSIR||Purchase-CCMB - CSIR,15-Sep-2025 10:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SaV2vmJrCx0%2BQ4U8kcKSTKg%3D%3D
585,[Supply installation and commissioning of FT IR with Spectro electrochemical setup],Council of Scientific and Industrial Research||AMPRI - CSIR||Purchase-AMPRI - CSIR,06-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S7iNUA0kCUp%2FebF83zTtSuQ%3D%3D
586,[18/AKV/AMC/(706)/2025-PB/T-70],Council of Scientific and Industrial Research||NPL New Delhi - CSIR||Purchase-NPL - CSIR,01-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sofl1iqE7EUgrHpLommq6OQ%3D%3D
587,[IICT28082025TSP-020225/2025-26],Council of Scientific and Industrial Research||IICT-Hyderabad - CSIR||Purchase-IICT - CSIR,16-Sep-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SgfUV9x4jtqicvUUEMtkDeA%3D%3D
588,"[Supply, Installation and Commissioning of Circular Dichroism Spectrophotometer]",Council of Scientific and Industrial Research||CIMAP-Lucknow - CSIR||Purchase-CIMAP - CSIR,13-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sw%2FgpEIJ0TwuHSZ8%2FCYrqZQ%3D%3D
589,[Interface with Upgraded Software for Nanoindentation Instrument.],Council of Scientific and Industrial Research||CGCRI-Kolkatta - CSIR||Purchase-CGCRI - CSIR,18-Sep-2025 03:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S9SV7LSUi%2FpCqn8st8Ki%2Bug%3D%3D
590,[eTender for AMC Kryo 560-16 programmable controlled rate freezer with MRV],Council of Scientific and Industrial Research||IHBT-Palampur - CSIR||Purchase -IHBT - CSIR,15-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S4dOC3oGVV%2FscSudl5VowLg%3D%3D
591,"[ANNUAL MAINTENANCE CONTRACT, AUTOMATIC CTM (2000KN) WITH FLEXURE ATTACHMENT (100KN) ]",Council of Scientific and Industrial Research||CBRI-Roorkee - CSIR||Purchase-CBRI - CSIR,17-Sep-2025 09:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SSIWh5DmW6MN1idkiE%2FZWQg%3D%3D
592,[ SUPPLY OF RODENT RAT MICE--BREEDING DIET/FEED],Council of Scientific and Industrial Research||IIIM-Jammu - CSIR||Purchase-IIIM - CSIR,29-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S35wjU%2BJ0SCLBay8k06nT4g%3D%3D
593,[AMC for CHNS Analyzer],Council of Scientific and Industrial Research||IIP-Dehradun - CSIR||Purchase-IIP - CSIR,29-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sa7CTMlvdBx58ZjZRT00JOw%3D%3D
594,[Whole Genome Sequencing ],Council of Scientific and Industrial Research||IGIB-Delhi - CSIR||Admin-IGIB - CSIR,23-Sep-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S7RrzU9Dex7TQPeWkDizDJQ%3D%3D
595,[200T STEEL RENEWAL JOBS (SECTION A) FOR JUR SAGAR KIRAN],Cochin Shipyard Limited||HQ CSL (Kochi)||Ship Repair Materials - CSL,11-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SccgFrS0SqM3WCF%2ByIYsu%2BQ%3D%3D
596,[200T STEEL RENEWAL JOBS (SECTION B) FOR JUR SAGAR KIRAN],Cochin Shipyard Limited||HQ CSL (Kochi)||Ship Repair Materials - CSL,11-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SI3vld1k42AxY%2BGxKl2tRdw%3D%3D
597,[200T STEEL RENEWAL JOBS (SECTION C) FOR JUR SAGAR KIRAN],Cochin Shipyard Limited||HQ CSL (Kochi)||Ship Repair Materials - CSL,11-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SYoCaqkw8F4UlRgY1z%2B3i8g%3D%3D
598,[200T STEEL RENEWAL JOBS (SECTION D) FOR JUR SAGAR KIRAN],Cochin Shipyard Limited||HQ CSL (Kochi)||Ship Repair Materials - CSL,11-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S5iEtGpJfCcuxrUTuL%2Fn7fA%3D%3D
599,[Annual maintenance of complete garden features at Cochin Shipyard Officers Welfare Centre.],Cochin Shipyard Limited||HQ CSL (Kochi)||Civil - CSL,10-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S391vr8miW3S2%2BAwAkpPvXA%3D%3D
600,[Biennial rate contract for desilting of shiplift pit and winch pockets at ISRF],Cochin Shipyard Limited||HQ CSL (Kochi)||Infra Projects - CSL,23-Sep-2025 03:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SVElP9tOpM8rfIbwKs9yxRg%3D%3D
601,[SECONDARY PREPARATION AND PAINTING OF 02 NOS OF MULTI PURPOSE VESSELS ],Cochin Shipyard Limited||HQ CSL (Kochi)||SBOC - CSL,15-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S8khwurkMSk%2FRrxvac9mVHw%3D%3D
602,[SUPPLY OF LED LIGHTS AND ACCESSORIES - JUR Sagar Kiran],Cochin Shipyard Limited||HQ CSL (Kochi)||Ship Repair Materials - CSL,11-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SE%2Fvgap7SOroJTLVps0CCoA%3D%3D
603,[CONSTRUCTION OF 3 NOS OF WATCH TOWER AND PROVIDING VIEW CUTTER ALONGSIDE COMPOUND WALL AT ISRF ],Cochin Shipyard Limited||HQ CSL (Kochi)||Infra Projects - CSL,22-Sep-2025 04:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SRZZyXrOqjTLP8LIy0nTwww%3D%3D
604,[SUPPLY OF MCM CABLE FOR ONGC VESSEL RM.816],Cochin Shipyard Limited||HQ CSL (Kochi)||Ship Repair Materials - CSL,16-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S5BIONAogMdE%2FVaPRUgd85g%3D%3D
605,[SUPPLY OF GATE VALVES],Cochin Shipyard Limited||HQ CSL (Kochi)||Ship Repair Materials - CSL,18-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SJapR4QbwdJDe%2BgCRsP4c0Q%3D%3D
606,[PROCUREMENT OF VENTILATION BLOWER FOR ONGC VESSEL],Cochin Shipyard Limited||HQ CSL (Kochi)||Ship Repair Materials - CSL,18-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sd2sGSmvZvZWQXPZdvr2U%2BQ%3D%3D
607,[BLOCK FABRICATION AND POST-ERECTION],Cochin Shipyard Limited||HQ CSL (Kochi)||SBOC - CSL,24-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SyO9I7obXuM6DIelXWNxnxg%3D%3D
608,[Operation of RO Plants STPs and Biogas plant],Cochin Shipyard Limited||HQ CSL (Kochi)||Civil - CSL,17-Sep-2025 10:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SsOoI9ueEmdMeMBSBjDWBqw%3D%3D
609,[DEVELOPMENT OF AREA BETWEEN WORKSTATION NORTH AND CARPENTRY SHED AT ISRF],Cochin Shipyard Limited||HQ CSL (Kochi)||Infra Projects - CSL,29-Sep-2025 03:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SZB0MthRzpYZFBaYBKnb26g%3D%3D
610,"[BID DOCUMENT FOR THE PROCUREMENT OF CNG PROVER KITS FOR CALIBRATION OF CNG DISPENSERS AT KANPUR, BAREILLY AND JHANSI FOR CITY GAS DISTRIBUTION PROJECT OF M/S. CENTRAL U. P. GAS LIMITED.]",Central U. P. Gas Limited,22-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SVl0Wb3nMV6zz%2BXV%2F%2FDUwHg%3D%3D
611,[BID DOCUMENT FOR THE PROCUREMENT OF MULTIFUNCTION PRINTERS ALONGWITH AMC FOR THE PERIOD OF 05 YEARS FOR KANPUR FOR CITY GAS DISTRIBUTION PROJECT OF M/S. CENTRAL U. P. GAS LIMITED.],Central U. P. Gas Limited,22-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S4XO9Ym7Du7cDlxlBX6G9Hg%3D%3D
612,"[Design, Engineering, Supply, Installation, Testing and Commissioning of 250MW / 500MWh Battery Energy Storage System (BESS) project with 12 years of comprehensive Operation and Maintenance at Maithon, Jharkhand, India]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,15-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SbKo9zS9xOqRZejvIRIRENA%3D%3D
613,[MAIN POWER PLANT (MPP) EPC PACKAGE FOR DURGAPUR THERMAL POWER STATION (1X800MW)],Damodar Valley Corporation||HQ Kolkata - DVC||C and M,15-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S2o%2BMY4kmwzmwssYz9ywkMw%3D%3D
614,[RENOVATION and MODERNISATION OF MAITHON HYDEL STATION UNIT  1 and 3 (2 X 20 MW)],Damodar Valley Corporation||HQ Kolkata - DVC||C and M,16-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=ShPtn3mV0wELm9I7NYaejQA%3D%3D
615,"[ENGAGEMENT OF CONSULTANT FOR PREPARATION OF FR, DPR AND PRE-AWARD SERVICES FOR CAPTIVE MODE COAL TRANSPORTATION FROM BERMO MINES TO BTPS BY CONSTRUCTION OF PIPE CONVEYOR SYSTEM]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,10-Sep-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SBiakEAGXDSuI6gYFzi0Dmw%3D%3D
616,[R and M Works of 220/132/33kV Old Switchyards at BTPS and CTPS with process bus-based system],Damodar Valley Corporation||HQ Kolkata - DVC||C and M,23-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SmEeoL02sj5jKqXzCIejZkw%3D%3D
617,"[DESIGN, CONSTRUCTION, SUPPLY, INSTALLATION AND COMMISSIONING OF PACKAGE TYPE SEWERAGE TREATMENT PLANT (based on MBR Technology) WITHIN POWER PLANT AREA OF CHANDRAPURA THERMAL POWER STATION ON EPC BASIS]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,16-Sep-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SftU7bsm0Ss8%2BzIEZjDUGVA%3D%3D
618,"[Installation of Coal Slurry Settling Plant (CSSP) for Unit  1 to 6 and dosing system for existing CSSP of Unit  7 and 8 CHP, MTPS]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,12-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SC0HUKb3SgFEfx8EyYEMuPw%3D%3D
619,"[Procurement of LANXESS Make Lewatit Grade Ion exchange (Cation and Anion) resin viz. Lewatit MonoPlus S108 (Cation resin) and Lewatit MonoPlus MP 500 OH (Anion resin) resin for topping up purpose at DM Plant of RTPS, DVC]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,15-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=ScnyukSswlW7ASa2GISIeiw%3D%3D
620,[Replacement of damaged woven wire fencing including miscellaneous steel structural works around different residential quarters in Colony areas of DVC CTPS.],Damodar Valley Corporation||HQ Kolkata - DVC||C and M,13-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SXxyjt9TXXtjxJPsA4HdKtg%3D%3D
621,"[Repair and maintenance of miscellaneous sheeting work of TP-7 to12, Crusher House 5 and 6, Alum storage Tank at DM plant U 1 -3 etc. inside the Plant at MTPS.]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,15-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SphCtf6iqF6kQGTTkYXLuaw%3D%3D
622,"[Hiring consultancy services in connection with obtaining accreditation from National  Accreditation Board for Testing and Calibration Laboratories (NABL) on behalf of Water Quality Laboartory under DVC, Maithon]",Damodar Valley Corporation||Maithon - DVC||C and M,13-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SDWaIPxw5OQlxmJmXowhYXA%3D%3D
623,[Gravelling and concreting of switchyard area at Kharagpur substation under GOMD I DVC Howrah],Damodar Valley Corporation||Maithon - DVC||C and M,09-Sep-2025 06:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SsiFiMxBvMAB0mHoR0iq9ew%3D%3D
624,"[Hiring consultancy for obtaining accreditation from National Accreditation Board for Testing and Calibration Laboratories (NABL) on behalf of Construction Material Testing Laboratory under Central Testing Division (CTD), DVC, Maithon ]",Damodar Valley Corporation||Maithon - DVC||C and M,10-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SfHEQrPO3XjEP%2BXmhYch9bg%3D%3D
625,"[Repairing, fixing and strengthening of ladder supports for NDCT 1 and 2 upto top height 126 meters at DVC, DSTPS, Andal.]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,11-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S42KApa6HFW61p78acel1jQ%3D%3D
626,"[Construction of Boundary wall surrounding mill 1E, CM 2E, CM 1E, CM 2K  and Raising the floor level of area between U-1 and 2 at DVC, KTPS]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,11-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S47jz7XvZ1yYRSocagZHXsg%3D%3D
627,"[Repairing, strengthening and jacketing of columns of Coal Table of Track Hopper and pressure grouting work to check seepage at various locations at RTPS,DVC.]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,11-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SNGGnI1GAAMOUFPtY1v1PkQ%3D%3D
628,[Laying of drinking water pipe line and fixing mini water filteration plant with allied works at  Panchet Hydel station],Damodar Valley Corporation||Maithon - DVC||C and M,11-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=ShHoTTX0H0Gz6SAc%2B3IdHgw%3D%3D
629,"[Hiring of premises for Holiday Home at Darjeeling, West Bengal on monthly rental basis for a period of 03 (three) years of DVC]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,15-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sh%2FPb18DUbx2FzLNeLX%2FnxA%3D%3D
630,"[Misc. civil maintenance at different areas under Dam Division, DVC, Maithon]",Damodar Valley Corporation||Maithon - DVC||C and M,13-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S4wENjqT0hnx5YdPixUTmNQ%3D%3D
631,[Implementation of Real time Centralized Monitoring System (Web Server and Android / IOS based) for Power Plants of DVC],Damodar Valley Corporation||HQ Kolkata - DVC||C and M,17-Sep-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SQI%2FP761%2BjjLycaZ8W5uqnQ%3D%3D
632,"[Disposal of garbage, debris, garden refuses etc. from different locations of South East Zone at BTPS Township, DVC, Bokaro Thermal]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,10-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SuyoG8aowkZBw5k8sFNWiDg%3D%3D
633,[Supply and Installation of LT CT SMART Meters and its communication  with existing RAMR Server at CDC or DRC Kolkata],Damodar Valley Corporation||HQ Kolkata - DVC||C and M,09-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S8X7KBogWp8391yQQDnfJ7g%3D%3D
634,"[Supply and Installation, Testing and Commissioning of Valve Regulated Lead Acid (VRLA) battery along with complete dismantling and buyback of old unserviceable VRLA batteries at various locations of DVC Power Houses and Substations]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,24-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Ssh4Dkx0Icr31WVNkiMVpLQ%3D%3D
635,[Contract for Imparting computer education to school students],Damodar Valley Corporation||BTPS Bokaro - DVC||C and M,11-Sep-2025 10:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SLNUT7sSWACnyyrtjUXmqrQ%3D%3D
636,"[Proposal for supply, erection and commissioning of the 16 nos. of 30 MTR. High Mast to be install along the railway line at DSTPS, DVC, Andal]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,11-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SRimdDJVo0QUd0qawWZc2kg%3D%3D
637,"[Repair and maintenance of multi-storied quarters at Anand Vihar, Netaji Nagar and MCD  Buildings, Under Maithon division, DVC, Maithon]",Damodar Valley Corporation||Maithon - DVC||C and M,13-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SzefCe6WbFov2Oblq7ZgMjw%3D%3D
638,"[Raising of boundary wall adjacent to Ash Pond road near CISF colony at DVC, KTPS, Koderma]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,10-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S%2FUD%2BaB6PZt%2FF05cQOtwY9g%3D%3D
639,"[Jungle cutting, Cleaning of aquatic weeds , paintings and other miscellaneous works at Intake P/H, Raturia, DSTPS]",Damodar Valley Corporation||HQ Kolkata - DVC||C and M,11-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SMLZ2F8db2Tg5Ki%2Bx4za4%2FQ%3D%3D
640,"[maintenance with levelling dressing, jungle cutting etc. near Chhath Ghat area on the eve of Chhath Puja at Six unit and left bank of Konar River near]",Damodar Valley Corporation||BTPS Bokaro - DVC||C and M,11-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SdGUgJbZyueQT3eRSSW%2FONQ%3D%3D
641,"[Repairing and face lifting of Left Bank F.P. School under Dam Division, DVC, Maithon]",Damodar Valley Corporation||Maithon - DVC||C and M,10-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SMSO25WkfmILEfY6SdZyfKw%3D%3D
642,"[Repair and maintenance of B. P. Neogi Hospital Under Maithon division, DVC, Maithon]",Damodar Valley Corporation||Maithon - DVC||C and M,10-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SSGUiYV2DhwwI1cI%2BhFzx7w%3D%3D
